micro_code,micro_name,micro_name_ibge,region_code,region_name,month,year,dengue_cases,population,tmax,pdsi,ID_time,ID_space
25016,Guarabira,GUARABIRA,2,Northeast,7,2017,7,171465,27.58041954,-3.219593763,31,168
25017,Campina Grande,CAMPINA GRANDE,2,Northeast,7,2017,32,535073,26.97189331,-2.492605209,31,169
25018,Itabaiana,ITABAIANA,2,Northeast,7,2017,2,111583,27.10151863,-2.708786488,31,170
25019,Umbuzeiro,UMBUZEIRO,2,Northeast,7,2017,17,54519,26.63223076,-2.364664555,31,171
25020,Litoral Norte,LITORAL NORTE,2,Northeast,7,2017,0,152615,27.80014038,-3.439680338,31,172
25021,Sap<e9>,SAPÉ,2,Northeast,7,2017,3,140281,27.3470726,-2.633788824,31,173
25022,Jo<e3>o Pessoa,JOÃO PESSOA,2,Northeast,7,2017,251,1151382,27.28802872,-3.026682377,31,174
25023,Litoral Sul PB,LITORAL SUL,2,Northeast,7,2017,7,89132,27.23217392,-2.900326252,31,175
26001,Araripina,ARARIPINA,2,Northeast,7,2017,1,330953,30.20863914,-4.663516521,31,176
26002,Salgueiro,SALGUEIRO,2,Northeast,7,2017,3,171175,29.49157333,-4.400084972,31,177
26003,Paje<fa>,PAJEÚ,2,Northeast,7,2017,6,330558,27.94836235,-3.105867386,31,178
26004,Sert<e3>o Moxot<f3>,SERTÃO DO MOXOTÓ,2,Northeast,7,2017,0,231560,27.16662788,-2.658394814,31,179
26005,Petrolina,PETROLINA,2,Northeast,7,2017,3,507355,30.46390533,-4.656438351,31,180
26006,Itaparica,ITAPARICA,2,Northeast,7,2017,2,146995,28.65960503,-3.29128623,31,181
26007,Vale do Ipanema,VALE DO IPANEMA,2,Northeast,7,2017,6,194850,25.67313576,-2.91529417,31,182
26008,Vale do Ipojuca,VALE DO IPOJUCA,2,Northeast,7,2017,168,931005,25.08228683,-2.728982449,31,183
26009,Alto Capibaribe,ALTO CAPIBARIBE,2,Northeast,7,2017,39,314397,26.43745613,-2.166610241,31,184
26010,M.Capibaribe,MÉDIO CAPIBARIBE,2,Northeast,7,2017,17,259295,26.44905663,-2.713119745,31,185
26011,Garanhuns,GARANHUNS,2,Northeast,7,2017,137,467377,24.80420685,-3.129631281,31,186
26012,Brejo PE,BREJO PERNAMBUCANO,2,Northeast,7,2017,29,224060,25.04094887,-2.908875942,31,187
26013,Mata Set.PE,MATA SETENTRIONAL PERNAMBUCANA,2,Northeast,7,2017,11,565023,27.06289291,-2.966637135,31,188
26014,Vit<f3>ria S.Ant<e3>o,VITÓRIA DE SANTO ANTÃO,2,Northeast,7,2017,6,229884,26.62893677,-3.056641102,31,189
26015,Mata Merid.PE,MATA MERIDIONAL PERNAMBUCANA,2,Northeast,7,2017,14,600064,26.23547935,-2.799546242,31,190
26016,Itamarac<e1>,ITAMARACÁ,2,Northeast,7,2017,7,187793,27.06847572,-3.156945705,31,191
26017,Recife,RECIFE,2,Northeast,7,2017,229,3478720,26.72805595,-3.129362106,31,192
26018,Suape,SUAPE,2,Northeast,7,2017,82,299186,26.60383987,-3.046981096,31,193
27001,Serr.Sert<e3>o AL,SERRANA DO SERTÃO ALAGOANO,2,Northeast,7,2017,0,93375,27.47015381,-3.225939751,31,194
27002,Sert.S.Franc.AL,ALAGOANA DO SERTÃO DO SÃO FRANCISCO,2,Northeast,7,2017,4,87354,27.73344994,-3.412300587,31,195
27003,Santana Ipanema,SANTANA DO IPANEMA,2,Northeast,7,2017,0,180749,27.13631058,-3.55070734,31,196
27004,Batalha,BATALHA,2,Northeast,7,2017,0,97585,27.23757172,-3.532708406,31,197
27005,Palmeira <cd>ndios,PALMEIRA DOS ÍNDIOS,2,Northeast,7,2017,5,181966,25.93564415,-3.293511152,31,198
27006,Arapiraca,ARAPIRACA,2,Northeast,7,2017,146,444919,26.78613472,-2.926936865,31,199
27007,Traipu,TRAIPU,2,Northeast,7,2017,0,40323,27.01042366,-3.246771097,31,200
27008,Serr.Quilombos,SERRANA DOS QUILOMBOS,2,Northeast,7,2017,5,153965,25.4360714,-3.269891262,31,201
27009,Mata AL,MATA ALAGOANA,2,Northeast,7,2017,8,321723,26.09309769,-3.019007921,31,202
27010,Litoral N AL,LITORAL NORTE ALAGOANO,2,Northeast,7,2017,6,72841,26.25167274,-2.731549025,31,203
27011,Macei<f3>,MACEIÓ,2,Northeast,7,2017,115,1257930,26.08709717,-3.124530554,31,204
27012,S.Miguel Campos,SÃO MIGUEL DOS CAMPOS,2,Northeast,7,2017,0,310596,26.68902779,-3.655654669,31,205
27013,Penedo,PENEDO,2,Northeast,7,2017,0,132497,26.9982338,-3.610480547,31,206
28001,Sert.S.Franc.SE,SERGIPANA DO SERTÃO DO SÃO FRANCISCO,2,Northeast,7,2017,2,172636,27.22783279,-4.090678692,31,207
28002,Carira,CARIRA,2,Northeast,7,2017,0,74511,26.62459946,-4.075238228,31,208
28003,NS das Dores,NOSSA SENHORA DAS DORES,2,Northeast,7,2017,1,67544,26.8421917,-4.246159077,31,209
28004,Agr.Itabaiana,AGRESTE DE ITABAIANA,2,Northeast,7,2017,1,173978,26.77499199,-4.336236,31,210
28005,Tobias Barreto,TOBIAS BARRETO,2,Northeast,7,2017,0,116734,26.53754997,-4.133867264,31,211
28006,Agr.Lagarto,AGRESTE DE LAGARTO,2,Northeast,7,2017,0,124113,26.51183891,-3.974787235,31,212
28007,Propri<e1>,PROPRIÁ,2,Northeast,7,2017,4,95603,26.97288704,-3.631083488,31,213
28008,Cotinguiba,COTINGUIBA,2,Northeast,7,2017,0,51897,26.87003517,-4.362873554,31,214
28009,Japaratuba,JAPARATUBA,2,Northeast,7,2017,0,59538,26.82732391,-3.771719217,31,215
28010,B.Cotinguiba,BAIXO COTINGUIBA,2,Northeast,7,2017,0,99628,26.84357071,-4.371996403,31,216
28011,Aracaju,ARACAJU,2,Northeast,7,2017,17,951073,26.86436081,-4.478093147,31,217
28012,Boquim,BOQUIM,2,Northeast,7,2017,0,165638,26.53693771,-4.089324474,31,218
28013,Est<e2>ncia,ESTÂNCIA,2,Northeast,7,2017,3,135223,26.75465584,-4.378319263,31,219
29001,Barreiras,BARREIRAS,2,Northeast,7,2017,17,342073,30.65272331,-4.502020359,31,220
29002,Cotegipe,COTEGIPE,2,Northeast,7,2017,12,123437,31.217062,-4.88274622,31,221
29003,S Maria Vit<f3>ria,SANTA MARIA DA VITÓRIA,2,Northeast,7,2017,0,190405,28.92972374,-4.401330471,31,222
29004,Juazeiro,JUAZEIRO,2,Northeast,7,2017,5,504743,30.40089417,-4.345672607,31,223
29005,Paulo Afonso,PAULO AFONSO,2,Northeast,7,2017,4,185997,28.38092613,-3.934626579,31,224
29006,Barra,BARRA,2,Northeast,7,2017,6,188240,30.82906914,-3.783670187,31,225
29007,B Jesus da Lapa,BOM JESUS DA LAPA,2,Northeast,7,2017,1,186053,29.67388344,-4.530955791,31,226
29008,Senhor Bonfim,SENHOR DO BONFIM,2,Northeast,7,2017,4,312163,26.83228493,-4.775400639,31,227
29009,Irec<ea>,IRECÊ,2,Northeast,7,2017,4,407904,27.29008293,-4.295862198,31,228
29010,Jacobina,JACOBINA,2,Northeast,7,2017,3,351284,25.73651314,-4.617239952,31,229
29011,Itaberaba,ITABERABA,2,Northeast,7,2017,39,265280,26.00736618,-4.330061436,31,230
29012,F Santana,FEIRA DE SANTANA,2,Northeast,7,2017,8,1097394,26.21310806,-4.230448723,31,231
29013,Jeremoabo,JEREMOABO,2,Northeast,7,2017,1,102887,27.05771065,-4.343677998,31,232
29014,Euclides Cunha,EUCLIDES DA CUNHA,2,Northeast,7,2017,1,314478,26.52158356,-4.491214275,31,233
29015,Ribeira Pombal,RIBEIRA DO POMBAL,2,Northeast,7,2017,0,342677,26.61303902,-4.355951309,31,234
29016,Serrinha,SERRINHA,2,Northeast,7,2017,24,453286,26.2021656,-4.079638004,31,235
29017,Alagoinhas,ALAGOINHAS,2,Northeast,7,2017,3,338835,26.5119133,-4.34679842,31,236
29018,Entre Rios,ENTRE RIOS,2,Northeast,7,2017,1,128103,26.63196945,-4.045296669,31,237
29019,Catu,CATU,2,Northeast,7,2017,0,235677,26.40813255,-4.419263363,31,238
29020,S Ant<f4>nio Jesus,SANTO ANTÔNIO DE JESUS,2,Northeast,7,2017,1,591097,26.08773232,-3.987361431,31,239
29021,Salvador,SALVADOR,2,Northeast,7,2017,288,3882662,26.44476891,-4.169082165,31,240
29022,Boquira,BOQUIRA,2,Northeast,7,2017,1,200715,27.60177422,-4.279972553,31,241
29023,Seabra,SEABRA,2,Northeast,7,2017,1,272069,25.26614189,-4.447509289,31,242
29024,Jequi<e9>,JEQUIÉ,2,Northeast,7,2017,2,537681,24.8843689,-4.097417831,31,243
29025,Livr.Brumado,LIVRAMENTO DO BRUMADO,2,Northeast,7,2017,1,104971,26.38435555,-4.308429718,31,244
29026,Guanambi,GUANAMBI,2,Northeast,7,2017,1,408068,27.48893166,-4.306636333,31,245
29027,Brumado,BRUMADO,2,Northeast,7,2017,0,241479,25.67929077,-3.825292826,31,246
29028,Vit.Conquista,VITÓRIA DA CONQUISTA,2,Northeast,7,2017,6,669018,24.44208717,-3.34980011,31,247
29029,Itapetinga,ITAPETINGA,2,Northeast,7,2017,1,208624,24.69748688,-1.90079546,31,248
29030,Valen<e7>a,VALENÇA,2,Northeast,7,2017,0,292868,25.5943737,-3.797403097,31,249
29031,Ilh<e9>us-Itabuna,ILHÉUS-ITABUNA,2,Northeast,7,2017,52,1046083,25.38144493,-1.34459281,31,250
29032,Porto Seguro,PORTO SEGURO,2,Northeast,7,2017,47,818196,25.76378632,1.871426821,31,251
31001,Una<ed>,UNAÍ,3,Southeast,7,2017,43,159448,27.51785851,-3.982326984,31,252
31002,Paracatu,PARACATU,3,Southeast,7,2017,9,235441,27.42401123,-3.813557863,31,253
31003,Janu<e1>ria,JANUÁRIA,3,Southeast,7,2017,7,291870,28.31938171,-4.642571926,31,254
31004,Jana<fa>ba,JANAÚBA,3,Southeast,7,2017,7,260473,27.31677437,-4.767701149,31,255
31005,Salinas,SALINAS,3,Southeast,7,2017,0,223372,25.60931969,-4.176098824,31,256
31006,Pirapora,PIRAPORA,3,Southeast,7,2017,4,175538,27.64525414,-3.97205019,31,257
31007,Montes Claros,MONTES CLAROS,3,Southeast,7,2017,14,653953,27.2673893,-5.060510635,31,258
31008,Gr<e3>o Mogol,GRÃO MOGOL,3,Southeast,7,2017,0,45102,25.79333878,-4.887366772,31,259
31009,Bocai<fa>va,BOCAIÚVA,3,Southeast,7,2017,1,73704,25.91150856,-4.573978901,31,260
31010,Diamantina,DIAMANTINA,3,Southeast,7,2017,1,85897,24.24713326,-3.982076406,31,261
31011,Capelinha,CAPELINHA,3,Southeast,7,2017,6,209267,25.55757141,-4.33064127,31,262
31012,Ara<e7>ua<ed>,ARAÇUAÍ,3,Southeast,7,2017,10,163942,25.97097015,-3.992460728,31,263
31013,Pedra Azul,PEDRA AZUL,3,Southeast,7,2017,0,84794,24.98948669,-3.49782753,31,264
31014,Almenara,ALMENARA,3,Southeast,7,2017,2,189212,25.03208733,-2.092550516,31,265
31015,Te<f3>filo Otoni,TEÓFILO OTONI,3,Southeast,7,2017,6,278427,25.53404808,-3.561457157,31,266
31016,Nanuque,NANUQUE,3,Southeast,7,2017,1,122160,25.6979332,-2.802829027,31,267
31017,Ituiutaba,ITUIUTABA,3,Southeast,7,2017,16,153357,29.33210182,-2.826805115,31,268
31018,Uberl<e2>ndia,UBERLÂNDIA,3,Southeast,7,2017,54,907877,27.86597061,-2.569468021,31,269
31019,Patroc<ed>nio,PATROCÍNIO,3,Southeast,7,2017,2,211405,26.43070984,-2.521098375,31,270
31020,Patos de Minas,PATOS DE MINAS,3,Southeast,7,2017,10,272273,26.45355415,-4.119184971,31,271
31021,Frutal,FRUTAL,3,Southeast,7,2017,8,198405,28.95524597,-1.447483897,31,272
31022,Uberaba,UBERABA,3,Southeast,7,2017,4,385809,27.23377991,-1.353434801,31,273
31023,Arax<e1>,ARAXÁ,3,Southeast,7,2017,0,226898,25.37815475,-2.812708616,31,274
31024,Tr<ea>s Marias,TRÊS MARIAS,3,Southeast,7,2017,3,104248,28.02306747,-4.061964989,31,275
31025,Curvelo,CURVELO,3,Southeast,7,2017,1,159277,26.89176941,-4.018019199,31,276
31026,Bom Despacho,BOM DESPACHO,3,Southeast,7,2017,3,179093,27.4440155,-4.425308704,31,277
31027,Sete Lagoas,SETE LAGOAS,3,Southeast,7,2017,5,431177,25.86228561,-3.98895812,31,278
31028,Conc. M. Dentro,CONCEIÇÃO DO MATO DENTRO,3,Southeast,7,2017,0,85508,24.5130024,-3.791158915,31,279
31029,Par<e1> de Minas,PARÁ DE MINAS,3,Southeast,7,2017,0,135814,26.95995522,-4.142012596,31,280
31030,B Horizonte,BELO HORIZONTE,3,Southeast,7,2017,71,5193008,24.7917366,-4.353883266,31,281
31031,Itabira,ITABIRA,3,Southeast,7,2017,5,405298,24.72697639,-3.919038534,31,282
31032,Itaguara,ITAGUARA,3,Southeast,7,2017,1,65147,25.01238441,-4.518456936,31,283
31033,Ouro Preto,OURO PRETO,3,Southeast,7,2017,1,189245,23.39828873,-4.244363785,31,284
31034,Cons. Lafaiete,CONSELHEIRO LAFAIETE,3,Southeast,7,2017,0,269255,23.20650101,-3.586422443,31,285
31035,Guanh<e3>es,GUANHÃES,3,Southeast,7,2017,1,136730,25.05050468,-3.642021656,31,286
31036,Pe<e7>anha,PEÇANHA,3,Southeast,7,2017,1,82713,25.76455116,-3.746183157,31,287
31037,Gov. Valadares,GOVERNADOR VALADARES,3,Southeast,7,2017,18,439010,26.3624897,-3.675527811,31,288
31038,Mantena,MANTENA,3,Southeast,7,2017,0,65988,25.58572006,-3.59555912,31,289
31039,Ipatinga,IPATINGA,3,Southeast,7,2017,233,571264,26.02489853,-3.565284252,31,290
31040,Caratinga,CARATINGA,3,Southeast,7,2017,3,268439,25.75969505,-3.816306829,31,291
31041,Aimor<e9>s,AIMORÉS,3,Southeast,7,2017,2,154952,26.45803642,-3.837212563,31,292
31042,Piu<ed>,PIUÍ,3,Southeast,7,2017,0,86594,25.43432045,-4.425731659,31,293
31043,Divin<f3>polis,DIVINÓPOLIS,3,Southeast,7,2017,7,546334,26.38480568,-4.677212238,31,294
31044,Formiga,FORMIGA,3,Southeast,7,2017,2,160896,25.48496819,-4.233783722,31,295
31045,Campo Belo,CAMPO BELO,3,Southeast,7,2017,1,118649,24.60396957,-3.202746868,31,296
31046,Oliveira,OLIVEIRA,3,Southeast,7,2017,0,133502,24.24425888,-3.495429754,31,297
31047,Passos,PASSOS,3,Southeast,7,2017,1,242190,24.31728554,-2.01853466,31,298
31048,S. Seb. Para<ed>so,SÃO SEBASTIÃO DO PARAÍSO,3,Southeast,7,2017,1,280970,23.68821907,-0.447334349,31,299
31049,Alfenas,ALFENAS,3,Southeast,7,2017,2,241339,24.05345535,-0.981613338,31,300
31050,Varginha,VARGINHA,3,Southeast,7,2017,9,473180,24.38093758,-1.45960927,31,301
31051,P. Caldas,POÇOS DE CALDAS,3,Southeast,7,2017,0,369570,22.43270493,-0.278032154,31,302
31052,P. Alegre,POUSO ALEGRE,3,Southeast,7,2017,1,360191,20.7249527,-0.482499838,31,303
31053,S Rita Sapuca<ed>,SANTA RITA DO SAPUCAÍ,3,Southeast,7,2017,1,150923,22.87234497,-0.463423371,31,304
31054,S. Louren<e7>o,SÃO LOURENÇO,3,Southeast,7,2017,2,221578,21.76867676,-0.377997011,31,305
31055,Andrel<e2>ndia,ANDRELÂNDIA,3,Southeast,7,2017,0,76471,22.55006981,-0.725409865,31,306
31056,Itajub<e1>,ITAJUBÁ,3,Southeast,7,2017,0,199425,21.48481178,-0.510502636,31,307
31057,Lavras,LAVRAS,3,Southeast,7,2017,1,162301,23.84640503,-1.725761294,31,308
31058,S J del Rei,SÃO JOÃO DEL REI,3,Southeast,7,2017,0,194640,23.3026371,-2.558936357,31,309
31059,Barbacena,BARBACENA,3,Southeast,7,2017,0,237672,22.4638958,-2.803961754,31,310
31060,Ponte Nova,PONTE NOVA,3,Southeast,7,2017,1,191762,24.96746635,-4.212371349,31,311
31061,Manhua<e7>u,MANHUAÇU,3,Southeast,7,2017,0,294880,24.01574707,-3.902258873,31,312
31062,Vi<e7>osa,VIÇOSA,3,Southeast,7,2017,0,232130,23.77923775,-3.551772118,31,313
31063,Muria<e9>,MURIAÉ,3,Southeast,7,2017,1,292529,24.47112656,-1.039682388,31,314
31064,Ub<e1>,UBÁ,3,Southeast,7,2017,4,292887,24.72612762,-2.72233963,31,315
31065,Juiz de Fora,JUIZ DE FORA,3,Southeast,7,2017,3,785655,23.46321297,-0.558430851,31,316
31066,Cataguases,CATAGUASES,3,Southeast,7,2017,0,228478,25.61144829,-1.138924122,31,317
32001,Barra S.Franc.,BARRA DE SÃO FRANCISCO,3,Southeast,7,2017,5,96812,26.14544868,-0.179941297,31,318
32002,Nova Ven<e9>cia,NOVA VENÉCIA,3,Southeast,7,2017,27,138067,26.56505013,1.260645509,31,319
32003,Colatina,COLATINA,3,Southeast,7,2017,4,222058,26.4170742,0.525277734,31,320
32004,Montanha,MONTANHA,3,Southeast,7,2017,1,60283,26.50188637,1.510469317,31,321
32005,S<e3>o Mateus,SÃO MATEUS,3,Southeast,7,2017,7,216202,26.62695313,2.059695005,31,322
32006,Linhares,LINHARES,3,Southeast,7,2017,28,366442,26.32886314,1.904440045,31,323
32007,Afonso Cl<e1>udio,AFONSO CLÁUDIO,3,Southeast,7,2017,3,145477,24.39055252,-1.760350108,31,324
32008,Santa Teresa,SANTA TERESA,3,Southeast,7,2017,4,115467,25.13890648,1.401502013,31,325
32009,Vit<f3>ria,VITÓRIA,3,Southeast,7,2017,165,1816290,25.24937439,2.405921459,31,326
32010,Guarapari,GUARAPARI,3,Southeast,7,2017,1,214241,25.33724785,1.914938688,31,327
32011,Alegre,ALEGRE,3,Southeast,7,2017,3,172184,24.4272213,-3.899905205,31,328
32012,Cach.Itapemirim,CACHOEIRO DE ITAPEMIRIM,3,Southeast,7,2017,21,367793,25.87322807,-3.623932838,31,329
32013,Itapemirim,ITAPEMIRIM,3,Southeast,7,2017,5,85040,26.10801125,-0.80735451,31,330
33001,Itaperuna,ITAPERUNA,3,Southeast,7,2017,15,201810,25.83999634,-3.665183306,31,331
33002,S.Ant<f4>nio P<e1>dua,SANTO ANTÔNIO DE PÁDUA,3,Southeast,7,2017,2,123926,25.96554565,-2.725883245,31,332
33003,Campos Goytac.,CAMPOS DOS GOYTACAZES,3,Southeast,7,2017,2,616861,25.99873734,-1.130097389,31,333
33004,Maca<e9>,MACAÉ,3,Southeast,7,2017,6,305703,25.06916618,-0.943339169,31,334
33005,Tr<ea>s Rios,TRÊS RIOS,3,Southeast,7,2017,1,160568,23.01107025,0.498005509,31,335
33006,Cantag/Cordeiro,CANTAGALO-CORDEIRO,3,Southeast,7,2017,0,64645,25.28388023,-0.955845237,31,336
33007,Nova Friburgo,NOVA FRIBURGO,3,Southeast,7,2017,1,238307,22.26478386,0.683503866,31,337
33008,S.M.Madalena,SANTA MARIA MADALENA,3,Southeast,7,2017,0,29618,24.56961441,-1.350904465,31,338
33009,Bacia de S.Jo<e3>o,BACIA DE SÃO JOÃO,3,Southeast,7,2017,0,204369,24.34282494,-1.015957236,31,339
33010,Lagos,LAGOS,3,Southeast,7,2017,89,616353,25.07925797,-1.958640456,31,340
33011,Vale Para<ed>ba RJ,VALE DO PARAÍBA FLUMINENSE,3,Southeast,7,2017,11,705384,23.13885307,0.187741727,31,341
33012,Barra do Pira<ed>,BARRA DO PIRAÍ,3,Southeast,7,2017,0,180681,24.19542885,0.019437186,31,342
33013,Ba<ed>a I.Grande,BAÍA DA ILHA GRANDE,3,Southeast,7,2017,39,236073,22.54257393,-0.610668659,31,343
33014,Vassouras,VASSOURAS,3,Southeast,7,2017,1,169776,24.26210022,0.336812586,31,344
33015,Serrana,SERRANA,3,Southeast,7,2017,0,495409,22.44053268,0.51521939,31,345
33016,Macacu-Caceribu,MACACU-CACERIBU,3,Southeast,7,2017,0,115320,23.89728546,0.29324612,31,346
33017,Itagua<ed>,ITAGUAÍ,3,Southeast,7,2017,5,249200,24.7759819,0.553115964,31,347
33018,Rio de Janeiro,RIO DE JANEIRO,3,Southeast,7,2017,388,12004953,25.1543045,0.252172202,31,348
35001,Jales,JALES,3,Southeast,7,2017,3,155822,28.69214439,0.127266228,31,349
35002,Fernand<f3>polis,FERNANDÓPOLIS,3,Southeast,7,2017,0,110649,28.50909424,-0.108474575,31,350
35003,Votuporanga,VOTUPORANGA,3,Southeast,7,2017,1,151862,28.56263542,-0.370133668,31,351
35004,S.Jos<e9> R.Preto,SÃO JOSÉ DO RIO PRETO,3,Southeast,7,2017,41,842738,28.07226753,0.271994978,31,352
35005,Catanduva,CATANDUVA,3,Southeast,7,2017,2,240278,27.42537498,0.326245695,31,353
35006,Auriflama,AURIFLAMA,3,Southeast,7,2017,1,49161,28.13676262,1.401156425,31,354
35007,Nhandeara,NHANDEARA,3,Southeast,7,2017,4,71258,28.02681923,0.659394026,31,355
35008,Novo Horizonte,NOVO HORIZONTE,3,Southeast,7,2017,0,86097,27.48600769,0.713611364,31,356
35009,Barretos,BARRETOS,3,Southeast,7,2017,0,145239,27.9550724,-0.611639619,31,357
35010,S.Joaquim Barra,SÃO JOAQUIM DA BARRA,3,Southeast,7,2017,0,230538,26.60312653,-0.244017899,31,358
35011,Ituverava,ITUVERAVA,3,Southeast,7,2017,1,102528,25.75944138,-0.610989809,31,359
35012,Franca,FRANCA,3,Southeast,7,2017,3,420795,24.17060089,-0.606918156,31,360
35013,Jaboticabal,JABOTICABAL,3,Southeast,7,2017,3,435049,26.87021637,0.470426291,31,361
35014,Ribeir<e3>o Preto,RIBEIRÃO PRETO,3,Southeast,7,2017,13,1164184,25.71823311,0.436626375,31,362
35015,Batatais,BATATAIS,3,Southeast,7,2017,0,114884,24.53486252,-0.015270002,31,363
35016,Andradina,ANDRADINA,3,Southeast,7,2017,3,192392,28.1374054,1.791735768,31,364
35017,Ara<e7>atuba,ARAÇATUBA,3,Southeast,7,2017,2,278572,27.68255806,1.9797014,31,365
35018,Birigui,BIRIGUI,3,Southeast,7,2017,10,283176,27.39581871,2.12989378,31,366
35019,Lins,LINS,3,Southeast,7,2017,1,173422,27.03640556,2.166406631,31,367
35020,Bauru,BAURU,3,Southeast,7,2017,1,608480,25.62425804,0.692769706,31,368
35021,Ja<fa>,JAÚ,3,Southeast,7,2017,0,378467,25.16112709,1.769406796,31,369
35022,Avar<e9>,AVARÉ,3,Southeast,7,2017,0,196249,23.81760025,0.062323697,31,370
35023,Botucatu,BOTUCATU,3,Southeast,7,2017,0,229981,23.99390984,-0.327425897,31,371
35024,Araraquara,ARARAQUARA,3,Southeast,7,2017,6,550591,26.01826096,1.629596829,31,372
35025,S<e3>o Carlos,SÃO CARLOS,3,Southeast,7,2017,2,340474,24.49101639,0.350228965,31,373
35026,Rio Claro,RIO CLARO,3,Southeast,7,2017,2,265564,23.56713104,0.489863843,31,374
35027,Limeira,LIMEIRA,3,Southeast,7,2017,3,638034,24.11126518,-0.548505127,31,375
35028,Piracicaba,PIRACICABA,3,Southeast,7,2017,2,611316,23.898283,-0.650583029,31,376
35029,Pirassununga,PIRASSUNUNGA,3,Southeast,7,2017,5,199869,24.53201294,-0.370803058,31,377
35030,S.Jo<e3>o B.Vista,SÃO JOÃO DA BOA VISTA,3,Southeast,7,2017,1,431482,23.8850193,-0.272808373,31,378
35031,Mogi Mirim,MOJI MIRIM,3,Southeast,7,2017,5,420956,23.53429413,-0.493866086,31,379
35032,Campinas,CAMPINAS,3,Southeast,7,2017,34,2961393,23.20565414,-0.670502961,31,380
35033,Amparo,AMPARO,3,Southeast,7,2017,0,195071,22.05455971,-0.540288329,31,381
35034,Dracena,DRACENA,3,Southeast,7,2017,0,124775,27.49959564,2.435427189,31,382
35035,Adamantina,ADAMANTINA,3,Southeast,7,2017,0,168130,27.03405571,2.832349062,31,383
35036,Pres.Prudente,PRESIDENTE PRUDENTE,3,Southeast,7,2017,2,609801,25.98692894,3.182759285,31,384
35037,Tup<e3>,TUPÃ,3,Southeast,7,2017,1,114315,26.61105728,2.673488379,31,385
35038,Mar<ed>lia,MARÍLIA,3,Southeast,7,2017,0,353452,25.84602165,2.260285854,31,386
35039,Assis,ASSIS,3,Southeast,7,2017,0,282689,25.76532555,2.563332796,31,387
35040,Ourinhos,OURINHOS,3,Southeast,7,2017,1,310888,24.8185463,1.072034121,31,388
35041,Itapeva,ITAPEVA,3,Southeast,7,2017,0,253115,22.98348236,0.71873641,31,389
35042,Itapetininga,ITAPETININGA,3,Southeast,7,2017,2,213972,22.86361313,-0.72958976,31,390
35043,Tatu<ed>,TATUÍ,3,Southeast,7,2017,2,293109,23.41919327,-0.819258213,31,391
35044,Cap<e3>o Bonito,CAPÃO BONITO,3,Southeast,7,2017,0,135834,22.11581421,-0.6152668,31,392
35045,Piedade,PIEDADE,3,Southeast,7,2017,0,202259,22.06724358,-0.637919307,31,393
35046,Sorocaba,SOROCABA,3,Southeast,7,2017,4,1482747,22.51754951,-0.787868798,31,394
35047,Jundia<ed>,JUNDIAÍ,3,Southeast,7,2017,0,713887,22.16107559,-0.749314368,31,395
35048,Bragan<e7>a SP,BRAGANÇA PAULISTA,3,Southeast,7,2017,0,561035,21.51649857,-0.611375272,31,396
35049,Campos Jord<e3>o,CAMPOS DO JORDÃO,3,Southeast,7,2017,0,73698,20.15220833,-0.650511146,31,397
35050,S.Jos<e9> Campos,SÃO JOSÉ DOS CAMPOS,3,Southeast,7,2017,18,1567624,21.11366463,-0.901303351,31,398
35051,Guaratinguet<e1>,GUARATINGUETÁ,3,Southeast,7,2017,2,432095,21.6361599,-0.685055971,31,399
35052,Bananal,BANANAL,3,Southeast,7,2017,0,27664,22.24788094,-0.444039822,31,400
35053,Par./Paraitinga,PARAIBUNA/PARAITINGA,3,Southeast,7,2017,1,72785,21.16003799,-0.962123513,31,401
35054,Caraguatatuba,CARAGUATATUBA,3,Southeast,7,2017,7,323991,21.24619102,-0.897707522,31,402
35055,Registro,REGISTRO,3,Southeast,7,2017,1,252396,22.91376114,-0.832380176,31,403
35056,Itanha<e9>m,ITANHAÉM,3,Southeast,7,2017,0,247656,22.99812508,-0.894197226,31,404
35057,Osasco,OSASCO,3,Southeast,7,2017,5,1936983,21.86090851,-0.812522352,31,405
35058,Franco da Rocha,FRANCO DA ROCHA,3,Southeast,7,2017,2,514928,21.85600853,-0.693401217,31,406
35059,Guarulhos,GUARULHOS,3,Southeast,7,2017,7,1491557,21.54571915,-0.647059977,31,407
35060,Itapec.Serra,ITAPECERICA DA SERRA,3,Southeast,7,2017,12,1120473,21.62572289,-0.889279723,31,408
35061,S<e3>o Paulo,SÃO PAULO,3,Southeast,7,2017,48,14860326,21.75117111,-0.971272767,31,409
35062,Mogi das Cruzes,MOGI DAS CRUZES,3,Southeast,7,2017,8,1467357,21.78044128,-0.86123389,31,410
35063,Santos,SANTOS,3,Southeast,7,2017,25,1608754,22.01475143,-0.967907906,31,411
41001,Paranava<ed>,PARANAVAÍ,4,South,7,2017,6,287930,25.30950165,2.724834681,31,412
41002,Umuarama,UMUARAMA,4,South,7,2017,1,278758,25.67503166,1.686107159,31,413
41003,Cianorte,CIANORTE,4,South,7,2017,0,157306,24.32245636,2.290478706,31,414
41004,Goioer<ea>,GOIOERÊ,4,South,7,2017,0,113835,24.33501244,-0.427491814,31,415
41005,Campo Mour<e3>o,CAMPO MOURÃO,4,South,7,2017,0,225429,23.717453,-0.26355651,31,416
41006,Astorga,ASTORGA,4,South,7,2017,0,196525,23.51713181,2.888674021,31,417
